id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
uGQgBBP-HnBGh8EL6J9de_5PASUptSepkPLir4DziLtZ_hUy,nM6XcP_WZkssu-qGZj-f5TJguogoixLS7Tl-Pjamukpq0wG7jYwNvzgr,kj9sWkWOYjxV0mSLQxqSFCEN3oWheF1Keb48Tl11k8iYDbSrmaZ7TZD-y_O9Xm6e9NfqFVvVQ9Ouaw,Mountain Wolf,948,1711485458279,530
v1c4ckEpCnutqEJ29WvzHGrr9nQ8a3_r2RxxKU4HnuQjVvALdeBQ1acx-Q,HqIGsPOQxVbo-McsjTKR5X7zOXPsjqqhPrrrtqh86RqusTecxQx1zsoR,IvwE46GahqadsvVwTDL6HQYFoENHWMhJUgQUTb02PvKRDIFTHraRuy3597KnpvHdpkRQts7Ksj0Ztw,jonas2246,3182,1711473409691,158
5a04h8FkMK9ZqgHlrj76_z8OK6PA2wf5OfhCWiwUZBYZXFk,PxTl0wmHVMUQ2soaysz25Xokv_SWdxq28jXhLKMpljEzHw,Js3EMUoA_cennIBVeQA17PVGCdAMEbXpvWh6cZrNdl3CSuXktNhHsXB0eaCdP7k8BtzT1O-CZrvung,Shάnks,1625,1711450056022,1128
LlK5Jr3QcQQhvr8yqkt5NcYx2vrmQs0Ap428yj8DOrxmYLfK,MPIag_6nNICFfcVniQB540RVn8fXPZPg8FtRyibmy4sIlskrXgOfnM8O,rXN7Q-AdQKr_ioAeBx46BVCifm60pO4RLrv9iilfO1BxnEe56MZBejczTX3DHamzdQN1LjVeZN_Cgw,befreesh,6238,1711472288350,655
S04W0nF_2m_hGavl14-Dx7M_BJKROqd9Xrzp5MvWKDfOuXw,MVJYu0xcf-iZDFJrCSH1CMjsEX9ThsYmkyVzQhQyqqm3AHs,v1lSw6Dx_Q4wHrOYd1MkpJzQPBzdVh3k7LWD93hViQExbDMA1jlDH1Z_ObURO7XTG10dXWRwEWedow,Peng04,4796,1711456961258,940
T5Soh4A4Z0Rxzy3KjKizpoU4WDPKoBdNk40glJjdvQJyBZwmoMHUGwbyqA,5aYPyc9F0hmEb1T1xpD0bR_8YPcdO6OunZTvEKwM_N0ZHVOJKGJcSdjq,zdVkLFMsVu14-sEG5QPrfoS9HahBvm4AMtkgi8hMgoBu1c1W3kqYpUJUgNuC3XIB1LuOd4omCKfACQ,PiskHeLLo,6278,1711236309000,116
BMM6_bNFiDcOwOnjDd_pQYUita1CNLAIOq3n37Mz05ztVsU,a2VgZM2RBDmsoWwZ5R9gStKpXEjSobXamQjlG4b_ImPZ_1k,LNkOjQWl40kXnT-D1IcXDwS4Evw0ujt5mT630EJRZ5rTzWjJkCPAlt3RkZBBfZQAtpyRvENtcaz9bg,Pyrkã,4068,1711471893553,631
Uij0rSukUku0lhfy6q6bvH55fPNwB2PaJ0P7pS4px33QaIsc,fJOxBpF6a55f3xj2FoEkzEv1X8Zh1ALmUkC0omZlapf8ffA3IqBDAkvH,_VJH3SivUnIaKnbL3Q2edbA3K9zBG3DstqwPO-nQyxsEyRYa2lffbDNy7YBT9c-yWwDI7Ixn0vYAAg,DONTESTMEXXXXX,8,1711484540363,271
yhYru2oFxRHC4iIiOeJb11pasu2hd5gJb1xPZEsSeouIB6dbkePs52bXIw,vlhIRbVOnGOM3hfbvzUKbWTT2lzkHNQcpY7ghaO9g2ViTCaUxOcYMg9T,JOWdWWkpksyRaMQi-NZdeWnaMDuDz5qpuqyNroA9sNACE1P7YQWPAQoRAw4uS_UCYadbHk6lLgDO_A,DACH ad king,5414,1711485281034,165
dORmbr2IWe10CiJU5GTacPkEWRBgArup1Cjm6b3g-E_8zSw_AuppgIwSNQ,29oOT_ggjpObNoo-W3_C0PUef_6q49xOO0ePCisan8zSBs3I6aoarF-f,7N5iSQ2ag2VW4yG0-shGxiDi197JlJHtIJivUuEmTu-qrxDXfH_Xckt7rLJeFGsTzkcKt0VQdfDypg,,6570,1711318337000,76
YRdSdr447B4zFFrErZR_IbicnbBJ7s5uKU8MMhphdkXDmtk,4sBhrA3DzwWGzeAgK1JxFcF86zPK6IRprVC0oi-CaMB5QA,efMrQdhTkXZcdQlmXn85mTXN4A4c6M_nDd1F_FGNNI_fXGrx-03XgtZL6K1W3RilY4b63FGyW0JH-g,AHaHaCiK,1628,1711466201106,819
0KULCciQegmJJPMlqBS6DF0DVvsXG_ljb2s8Epaftu8gmFs,-P0S9zXKos9XXsAGgT1onHW7BZ3hGVDLAhIsm8JAb5lbBGI,OSCDP7Fv-lMK5SSBIh_AjWeEAo7OlcGxlcCi2Zcn32d-y_oJMRM2UNFGugb1t7D_H3sNd0Y8g0OoSA,Shizyphus,6567,1711484540363,899
oMWO8oPh8QhNhyi52RpiXZtjYqP9jmYpPe0hlEOZQY27IMVr,hGx7e8OIq-WW5dowDKf6mhtlWcZee0Pv18kRdi7RB73_TKw,ymXanTLPIAgBDzypLDrqE31-5i9vUZIJI9aCk0nbIs46WMVxCfpYbZfUwBVPzIFJyhUdpv3gGKsVYQ,Danmairen,3790,1711323753000,116
vUSdE-TeKxaFuv3yu2lClvjiOeMX72OJIzQvR2Brs2ebioKwvE7Qi3JQ4w,B4Vsw_fpmc-vH_xrP5LZ_iLEKX8x7E1yFyXXPfX7m4dBAbzKla_Kt8Qt,hImv9ITAEX3Ry9nsntvm4IEAONLZbc7L8jthVkjq_wt3_g2GDtlLj1lxl5fuDgVOlMajR6eTBbZ_hg,IIIllllIIIl,6054,1711459571848,102
0rEFsMDOsihr16lQLTprLXEMNJYI48PbPqI7YH1VmJ708r0,VOZKvpj6iAsGibobO_sf4an3H-kgnuoPy3TmY1dhl2iIwzU,kXR9JbNxPGjrN02clGMeWip-SXNpzud7fNvPHbvYSoYl146tTckWmlD5wKlpv-c8mWvDx4EDT_rMVQ,Efias,6498,1711374939000,622
w5ntb8Flx6kzI_haDWqDpnFZzpKgHm79xQzC9tg-IRc86aHrGTaP6KW17w,9at_KDrFQBavO3F_C7JhPcZMjVy00gA2Q1BCwTeNgHkIUvkOnn2T6cY4,aCRUT1wPr6WvgBV_kV5ucJJRB7EIcS3yBoBdKQfel_zz9wPhzxCLRGuwPVjFa_BJWxwjsRIQzNGfgA,VΙadi,4965,1711484167968,570
WEJ0Xl423wOD6_btmPLdKpijnfIIHbT_Y5HOcSSAMJXJV-o,Vq9c0j9r0Sq4xnsCsByWOv-Yxg7ZZ-3pI34KDVpUlGUe0Dk,wHQW3UfBBaJ_O-wFucimY9dsWmHwpvoJDx_OkirFV0YqXDIHY-biN3JaXGR9DxA1AcjkJsBDo4NT6A,Lekcyc LFT,5914,1711415737000,574
vOZ6OEE42i13XgnlVv5e0O6cq1GjloIeBmVdGG38025oxfy2,WdCtgwYV0L2Xx7U7OY5gju5smFi8dN3IT90T_wKrNECWN4Varz-KIqqb,lL9c7GiUaedDMzG45TEUwaVipmTOtiYoxwSq69_2693uiwgNsIpw3ZCjfx1awKdl0mnacWl4vg8hSA,S P L A S H 777,1388,1711369063000,884
K42aJKOGzVNscukNLxwgSJr7qi8zPpeFVsMLGJNkjgDjH5Y,GBrkV1_vPoMCZJu1ymvZzIHwnpqnB5qHW0x2RLoLufKKKf8,MSkzpkrLOMLv4lCT-_wi7DmQhZhQtqO9qNuoMm2ECORPhpsGOXMQXDJ2N4W-FeIv-kUYLeHeKCTBTQ,Lyrokun,4659,1711481083537,1164
jr2LlyvVC14wa2vFpj_IavtPEn1ANjTMdmlXupNV5X62WmAj,yUpxbemNIjOvNIQTNip6Ms6DtrDuQAA6OVOOocb3q9dDGKyWnGGbPQ4M,J8Zd0almgSCbzlzsCGSnlKQ7dV5tqbMXZvTHI-NBvdPVt8EBVV-YEX4I4vwm6zZUnwq0FK343aVQKw,xiaohuXXW,6083,1711301783000,511
syl1pbQYnDPEX5t7PWJHHPX9HvffTnIU4JoPY8ugdlUvk6Un,enReJUvQAPdoj3OqBzMniv5Ga_fBfENAmCMTnyd7s1bfbKM,9kU_DprZfYbnkdlkPJqXY3UxYa9YLRsiVKhjDS5O3_jWk5m7MRLsB5uvD13c0cH7dvySSjcZCHYJBQ,senna victim,4536,1711479629936,969
PIyoMC_dSVaju2P8DQPAz8IZiGzT0-L7U-g_xde5vvexN18uflam-Pgedw,nv2Hn5erKVrTJZV1bZRrSUKJGwqVNySkGjfzskv_dlmANmltd7LPfyT7,XSykY3CUOTop3EFNo982DpTzKBmCOKqjm5o5VSk1vVGNIKSr7yehyu9WCCIV26qM3YoYCDuq3Rw9tw,WWWWWVWVWWWW,1149,1711487081376,108
SbAG5JOoMAJ1AmXWBhjBWg-xiY_yMT29pFjkm7zv0DBhGIg,JR-uF6h_cBd1TkAvebUOWphUQOeC_2QlQa01Au_4ejMzjw,o3Zxy_iH2DaNYwprDhtmjEzYmVn_b-9nNEPQ6Qwc5Mc1YwxAl_1vFZOFhSgqn_VQo13rK1NunMIkRg,Rabble Arouser,1110,1711456343450,591
blhkbwZQro8FzMXbJ4VmhvnHkVuxhhTb70AQW5hssFw7KJKmodgiOKbi4A,NAwIbuR9-7h8SSNzoDAX_GfBWRKcvH6DWrYZ1qz2j143ryYRPKPI_v8n,7k2uDR4rRnOByHmO4Eu4CLPuBB8-FtqeIvrDhFUkM8gYuCpqVjIT1h5q_jmRvj80E-6n5VTyMbq_Zg,Musa51,536,1711311641000,351
zksl9bhBqYBz8nKl8FbJ2IhSVrV95zD6_kA2TEL9lgQaDRxQrs_XxNwhxw,jgVkZcN4PSrjQXadmyRvBbbjKBUV0VEeZEIji0cRZ6eHa5YKgQaxK2gx,iRiysLAs0-k2XlHOXMKBPtTpbdpRfmOB3aVPWoTl6XnctzPoZZQoctdaIssRU653Jy2eueWikIDwCw,DETDERT TWITCHTV,5692,1711486917967,141
i2cWTyARLjn8X0TAwIVGj_BNzbPcQQLtIWy--2X3pkSQFMY,cMkhDEIVApo-VfY_LFOThkR9PlZZDLyqaLnY9rwt4MeLNVc,8YEyWvgpccXH4MQ6zlzH0Gw05VEvyHAaYF0EHTI_FpoTibUqasWSvo4_jfM0BgVzG6HaGtiovzThUw,Kaimietis3,4353,1711486772290,652
oL3RPcAtJcLDWe0b_yY9cUzpWCF3WIxUFdRUYhySA9iPmCs,sG2kqaWX6BfF1uDrGa3gsI42kOWtzL0BV13Lkb0FSTmMpNY,DktdBuA4lqWso7aROWnHRpc78cNFhl17udxxa_xXzPeWbI-WdFgRYbE3XMIHGBmSbgmwml1voZe5Ww,Jukester,6416,1711465714809,890
66J6Wiuih5Hbhsy98VfAZDhCJ2fyEKys9EsmoDH9g9hrkm-h3LdVtXgOmA,v7W71FVd7rKHoM1oPgIMu7E2hPZFrFBQU3f2nI8Yn-MwPeZakzo0xqYV,VrKfmE_X81SLYBIaGRgH2NyYFZS9_yEcePCBH4BKAjvdoXnggiQfXJ6Ttzse-vytfs_aMhtGhLStxg,,29,1711422997860,64
6NGNZ7_9T4qIjaqAFCSv6vxVlReNa4Mg-FcY6tb3-fluaWA,nFdPW9dvosqII3pPQRTJs4B8E4XHu_OO7tBmrMZptiONJA,FesPOOArb9HLui7fU18y8uGkR7etzfDV4sIuvfMF9sEtA0gqjHWyUCT3HOB72OErqlM8YjVdmRgyFQ,Wesley Warren Jr,4803,1711400829000,763
MbyhQDzUS8Cy3sgEigXJbFC3lINqnpOq5F6x5wkRoq884ro,UybFkPR5jtHK_XSNFnkZLSgQsJVHhu8tPcgrmMGo1QrsouM,MXv4DN3GOcWkpo-PSgIu7w3Q9DmmAoxRizLzejW1liEBBtSKf0qUAvwqoz-MbX38W_ynxD9iE-doMA,c0st0m,3592,1711484557436,623
kAorszUMolDGy0oeqyo58wGDn1qZdZm3taG43gvjMpkHq9M9gXISBsdC9g,4JceXlF2WSV9GRMdvLN6J8--vuvq15RY9WnUNe5SyQC7XlQ782ptpRMl,fJOmj3V2W3FAJneK1XrIDq5uJyMjnUHQ6MnRTm3zo42MWQE0uI-0vp6AdFw-WLz559yWSOGdBWDPUw,no micro jgler,6500,1711475077273,190
pgtJamzBMqcGtlbpFc2XGfEvgYZ7r7K7A8paqyozs9H9sgUMTo43yI0jWg,g7KbQzPsK8gXybUSR10MDIpsWEOc05MGseMNUcH5IaKkB4unFpztzzN0,sL_wh4pUQ554b36Lrsc89J-RWjdQIoL1opNFozbhSKurUxSkffUGAlDQ0mRSX_F9AAwcp4a7I-euYg,LVL3 mid gank,16,1711487081376,64
46EZ1vwvilEkcv5tuNDEFg5gmE8tHwDIMbIxJ5qaWhKdl7E,FNfMXez8O7ugm8mhLJqRNoSmocM1Fxjbr-NzVRig5pyyaCU,ydirg7XVDUx-CGJueIiXyepnZspEHIX_rzsUf3UFq90jmhWXGISypHkFAGFQXCenzhwoRLmsc9IDwg,Kämusari,1640,1711487923533,710
L9OODrLTLr70GRWTiRD2YJNbaGgPTCXzf-gM8Wt7J4CaUKbOLrSI8Kq2Vw,VJKEn0p7fPEXFD5ob_i5RtxoZDwB2dLIrKH4M6sYx0fvsxH4VnSp4cE4,wCdvPlukkQSkihDiNIfb5Bkez12fl-hScsUtlhCWgJ1IbGSoZGs912PC5EioLXdCZg1TQ-9TX3JTAw,Raider Rank 1,4,1711485458279,73
BIz0r8gdIgbk1CF9HMwUIYz7FY8E9jJBinkxc8T3ewF760VZ,ojXwTCf1XuYgiJrQJWhSQEJ7OB_dDbj8oAZxq9hVZ2IcFJzILGQXmUDY,QHrLjG2rDxS2t7Y70bamm6m3pQ7eJb10Oro2F1BPzvhENOzpzQ2K8TLUphQHDD1uwR6raXXnnJ-NHA,Tojî Fushîguro,6378,1711457969969,483
q0EMb_oQltgykubEI098355JivWUBPT-IPM-isKUS_AL7dQ,BP_zvT0UooGSlS0Utjy62lAcV_wm8sFbIPggi14avL9esQ,nkE9RE6w-XkrN1QfLrsAg5CAGvxofjOh0QIi3dn_21BY-YfsFvFQuaOQGpnCGqPCdsXIAJeZwsBJFg,tibor,6285,1711420114504,542
7wOuNkux8GeKdCC9pS-rfWzemK4o6ponXwKthx_40p5Rqok,J5Cs1y-zu8x1mkk4mK4Qrh2IuDsOqwjXx2l4TYmTfZNtbbQ,SsMIG92Ah1irbgpwn-WgCvPip9si0k8MaqtSQAt2FCqFMBqGicfvDR5ycYEELqqll3bA8MGI9w4EJA,Bard Fred,23,1711409506482,259
ch5YBlOV3jKWTQDet_Z44UNchQvxkmMOqENnC-sCQF5BA-I,ZPRj1cvfBp3QlaZlrp7MSUyYZBEdt4g9G4-tLiF8S54uTnA,R30H7HQZ-ZbgExsT772jvjVeB_LaRapCcrzJTnD2xJNtNo0SDCSiup6S5HOWX6IpA86mxx4fu7Attg,Ryuk2016,3838,1711386633000,645
_wqIDIYDywyIuENQ370prpUozVsvZM0BsCRIjlbgYK24Tag,H6tNdww5J4YUrhKQg2DkYidH4Vy6CgT-BUPlq08LOXi6fA,piuSFJR7LJaw3plYPOGDL6NWtdIje4n9-1Y6pXGJF7iPyi3wQ2yHfkjiDkrhuRuREGbqCws7-M9zsA,danka no stylist,22,1711289813000,734
5w5Bs6RqlsuXV-s8rSEXCI0cQD65lQA6mzTnM3TFUu6hJkA,6PfbwEmvh5WP7L5pXTnD4aREmGIG0mlag5XJqhMQihl-WA,eR2yXoq5FaN2rjg5lpJqyuXCsL8JGz3Yvbtp9u1eYnifqhCIa7-VHM6GRxF0zZk6yLs2QO_qhfXXQw,Dus Ud,6498,1711365928000,289
PmV6rElH_FHlDZp4LAXW_fI0Glr8ZsuQjfCD6iapzWV74dM3,LMlqAQQs_X2RXn6IJAMdAbKIl6IBxiw-ohJFUOGcR0bxT6djEhhVYTUe,_8UDxTx4c0tPf9di6JkBA5m1HFtRlkpsGcAp2k7KN-i85y4MnaSA2JR2IDIIzdTNw0cy_Aa55CaEAQ,Bloody Butcherr,4904,1711405319153,237
j358Eh8XSxT0fxY1VYx2ryf3xGzZ_-O4jTCYzLjAnaVIdnA,8XKUjBDzuasd-YET_G5PN5HgDyGiprj4NPunrlWA0gGZ5w,MANT3V7oc16WMr-c4XyZYamO9qiwMAk61z6VM3Y6DQxcKsBj6KxdvyfgtaE41MudBjunZHANAYGoew,tsprks,5657,1711236323000,437
KzuGqypdM4CWVkdu1QreexTSsxI5Rf6hceXq4giUsjl39Pc,EijrBetiGHYbF3tl8AbfYS2LDBIJYNrVbCWUeYZW-IA66Rs,2rCQ5sLee8XUIopwMPRSoOviYN6BuOqMATtdB7nGfD8N-LwPw1rmVxkCkCjmtcri83gpUbrAgLNL4A,Kieran Tierney,3783,1711478762000,896
2BIufGnxiagEEs71ulOlmfd7ekiHKc2k6WmZe3bQqS-R0kI,vs8sIH8MbEj-oXqqegb7p1hj4H9ZcvnYw9L6Nv0FunA59A,saEdNDmvThtDTvzAji7CRojQ5mpNkvtJDpDIkh_evJX_yDLmv7gWRNicCJcrGT0lBxZRKBdj7kf3YA,Sinerias,549,1711453043000,292
Tw_iN7DEKyycigrjHfOKud05AShswXMJG7_WyliI6AEvMCA,1KHeTjnkyJEcWtPFlj-4FPbyoNhS0AKs8tujphlUpzCw6A,dP0X9dtdxj_2PKjKY3vJnjDkndDlU9oU47tbhPZJ3wv7vdrce8wGIPtR3oLSZRSuqnp7JHoAwI2pPA,BDSnuc,1151,1711484095332,1063
vwUm9MGs92XtqOjEPtTuZwQwJuVmdivqyu4MpDNXwkwWHzw,432lGiM4CWVVh5NpMXHG16zGc_ewYndE1yo-oFomMazc3iY,oNko49DoKzhjjFnB6sZLIIl4lqmmXTzkRErcRXGdsQv5kXOlm7tmOTOS4k1DGs1gR3A6ILpu91S-eg,LeonardoDiCassio,535,1711478405742,294
SsPJNM1o11qyDxSJh00GPelY-4qXGSP_r0PGdCD99JnzzOo,c_JPNiHGYHP8HecuNE0xMSuW0p42aDOpjlhd5okruRpF2Q,KpBsMO9hAFqEs6meL244vrN7vT2XxteTEU9D6oJ8KS77TZ7vGtHEX065xg5QsY3QdZP8CnBnnklL7g,Moché,4074,1711486045714,438
u6Bdbkr1xcBTGstrHuVIZEYTZMhEcF-h0i8qGDfDSbaFrzWm,yRgiC8TdxycAXRKptLKEltpcTr8FCtq8qbi8JRvoM7nWLsJhD7H4uO6Y,ZK1fpJbmLPclr80hVzRjXj4pmKg8zR9vTuvwwoNwauKS8iXrAeQy6uPvL7DExl_c1okeA26nxerU4g,GR0OT,665,1711451895972,432
dmKSUnGi_C8lB1Akr9CF7vS_Dl3vcaA8OQt9zo_K3Wa4zLY,79fAJzSogVTSP5PuXP378geqZ3R11XxK2u5BCCifLoejtA,4Z5HMa1roeRGrg1Z_YacjXpjR3jKg08IJc6rTXpMMaPGzsCaEUi6NNaBsNgEI_dOQxDQnKqaMDuPjw,17 03 2024,6386,1711486054369,564
SkdZLf_kOsNwBnIGyuUhLmb5hm9eTbjsHd-oz-mbyp2WKIag,JXkCMJhpuzqHOBHBbiCOhMmFxa0WCD4NYg_kFZaLsfLx6aYxiDXZ35-q,KcRSLt-JOCrhD1OjjzYbDUP65EbBUVWpWw5VjXJp7RR2CgTidTymrtmsqhgao3hoqpdG_bz7nyQylg,BERFKNGKAN,4490,1711487683981,173
YDRWOmemOA7C_3CEZi7Nehytz9rz2X3XCJb3TLsndSnzMng,Zh0vcA9OJJ8j0PMXc39Ln8sRobP1ffTZvkU3k0P2mnEWeGo,6FlS1XwUREv8OJ384BEF1ts7ZrxoFH-sC4CmuWrgXa7InUkew8vzVWeL1parC8uW1UfTFvzrH_BANA,Odysseus131,26,1711483897485,1136
du2PlYD0ZIIo1HGPo-Jq9KY2Ht24QA4OUJZqD_0Y5xUwA80,WMQGvr6tILxkcfQWnepVVwNkmZ4ZHLbF61zTW-KRVl53TQ,JtF-pL_VPjbKoKT5uqvryd7bnlDbQ93olQw5v7hR0E7KqXX6TmVFOs-lkha4TRB3I0zN49Qxi7MIJA,Spooky iwnl,508,1711369972000,961
TTaEEyPETiWr3YwUDIjWaZH2BcODAxUTFRifPiC92xSiHX0,rZ_7GDu0jKPHFAuKfMBMjMU8uj57Bg5ll53SkAiifegCSg,PME9k5-Q8kJdAg9pADbUWxPFw1E7AWV-ttCzxLo5JMHw2hQj3esmmMHwJzp29rUZuVPxlsZv3uMm_A,Eau distillée,527,1711484812601,602
w2UI4UB1vDW5kieTxGF-05UnxrWcGHUhHBK-Q4m_Wh61WDQ,Hs__6V-4OijpMB9IkvEIpWHd8uqHRQ_K3v3pPEXT8JSplxU,fWj6SC2eU3M3rH58lWT88jesYAAdraIibQnY2dmeVNOduwltCqcPoTd05J-f_jpx27g76h_f9RTtFw,SINMIVAK 2026,4237,1711404902749,800
SjLk40pFjBo-Va4U6pWyp6FwzM6qerOywHjo8E2n4WNIIktX,zKLSN9O0GUUAoYk5Y2sRuCMn6iWsq2ZrZ_NH6bZQyXy845sCxmUPdRlW,pKBKT4-dH9w2arqEKNMpQ8yHy8H3NcCgnZHdqPY2bHo7Reetai6vL_h5CErklwYqm5d3ByR2KJgRSw,Hans SamB,22,1711481295776,510
wVFWI248vRvRppsaVkF7r638cx1VXuT7ViKcbqkvnbVPYe0,cGJhXnCHIqg2wPHs_fxgNEbEPskHIHx8s68us2fKlIh3eRw,flj7xAPp0rC9EKM6T3ZfBYUCqjSoGB2QqaeRbnEWBB71U1e7VG8vdyKUBESJw6YbdnxATvE8l5XHng,TTV Potent213,15,1711481295776,546
OnG5TBQ-Kyc0r0_l1BZ-yJyK6o-iMEZS-Y1iVjYADC2Z_zs,-ngnxM4bcHricM8yvuFmn2NAJmE2vG1PA4wMhPXyjjiYxw,jlToVw7ZnnGFQuOLi8BVghZtCTrMZcaR36gPTmkxSKDlDWy0jASGS2POB8WvZWdp3sweQzpJ9ads5A,only demons,3860,1711460572255,304
nMCxmUfhwLgA-eSWj7eYBTdOZ0Ytee86v1e25jxI0LXzJRU,qvjunyLjlLshehHi9GALchnTTXgElgP-gmzJLxLHN_mYQw,z_Eo6Fe33iFVlH1IyVhxMNbPbeLkYiwx9sTLZSXpP2oJn23XTDTUsma3kv22lmmIcqf79LjBpKovrg,Keduii123,6314,1711487683981,1264
uQYzo_kE5oHMPqoIl9lNzJ-VomZe6lOy4aUxaxfVKcG4aDe2VEJgNv1Y0Q,vneKBJ4ewz9uRUqfpuRGavb2ZaBLDMZZfaWQKMbLtIV7-I3xvEh3Slfc,miCdvvw05VnUSxxoMwRDFhdmv_7aj-OTZSc87jGdAO2wpbYsjAE2-TG7WB8v-uTnOzhG6wfub9mO7g,,29,1711472053167,67
PJmKZnWrojuAaB1ZMciFYc-nLSdTh-thQU8QIerLB0mg2f2MYKrVbyfHjQ,qhLuRVG8yMetbo0y1nWnz-We54bpeKUpgCEjkavIJp4ZLNJdQNzRK5fX,CU8iaD-dOZN9stos_bG6SvBbauRNJdKew1nU6ZD_i0mQYI_dBWS-QO7OfSBONk8oreZzSJgEuK4FAw,SoldierForAsu,18,1711457959931,71
MWInc6NpGKsQ12p0OJKRFlGewVVNRM-CJiszbWu6ktFQBSEbHh43XknX0A,MHkjojZHBZGTA-a5jB3PBm2QeT7cbvlehje8KeETARPhX3CPo41T2ue-,NH4quPHXb_2T6uZaFnUj45GQuPHlrUwLf7kxtCMD0x6XN4LU1RIcFa_6ut2jnCRuJtlqEpvxVM4aPA,quzquzquzAM,1456,1711472904651,94
AANqgxDRjiQ2H8CwTMlBB-loVRiy_SZ4pHZusSzTJRr10pM,h6ezIA4afQZQGzQsnWFC7I_hE31o5e4Jwz7wqC8ZNyWfnJ0,e5gGwHzHjYQyXjQWPo1B_a2ZePbJU9-MiDdTqop5cldRiRZq6KbJ7IWFFmxYdSUIcuAiUx2DhGHDyA,SlowQ,6482,1711410328581,724
HeHGbqIBAuK9BhfeHQxE4o5fwsfNHo-tFktcER5qH1rB0JIs,W7Lj8n_PrONA2Tn_2lmsXr8EQINgXSC8D6UdHv04TPqWruP_IGfokLVd,wmt1IjEWBbAjC5hxW-Lsw-0bo8TIyAEt_UvN4JD01nTuE2LrmYFQglZPoTUb8xVzVoXoV27EcMUIlg,Odi11,3377,1711472053167,668
G3bKht5kyPe2sU0YfXsDbOpUXkK0h4ASmFPb6GdDKuf6w4APdLes40hkgw,U9i88dget2EWKMrrF5qtWaoGLAjR4ze1TdCX6g6RCoGwFxKmf6oihMWN,sgoeVRd5qFTg629MAyUwcsybY4IvfotNOtCtPYNBExSGbsHITAowkuU46ZFBvYWZV5NtA8kaEWMxdg,ESC ÆTHER,5460,1711407481356,472
CK6efaYpvZ5tE_REuxkensl-MTL7SEVZxVFff6ixdpo2Ys4,PaFsfRcwpQ_PZIopkVAR6T_3LD9RJqYe12ywSD-GJEKQzg,bRkmf_L1_aIw5nB0OGVj-ozn9rKuRYPAUmF8TAoQx9nXZt1AEfhVVuAdEOETHM6FflszKmRfuCUrMw,BACA 2026,6311,1711376394000,784
k92cGL_2DUMTrGiw_x1IrHQelyq92bHpzmir1TVNN4is8l6WxV4qzhiL1g,nhxO0SzbK5K0kUOlzHlnZz0flHhiDAlmYFsTn8zpTEdJ7hA5c76ORSGb,K7d-Q94Q_AFjBzVpcxIQwXpNwW0YL2rvJYQP2wJR5nqUdNm00nzNA8jXCXyg_MRZLYvpMY0dhtbiOA,LPL DNA TEST ACC,25,1711449320061,193
0fvVsc2DEUGMFSFWzy51Fx4_jPz_tnvmrR1vEAY48eVtWxuW,JA5pz8k1970sl1TWk17aXBVks2XDAbYXW6Rn_TB6Yfbdhkuc8tiIul6G,C2ajbalVa5ijqpnKBuMIbsb5VZih-Xc-oswM2Hwj0tSkfmBiiCsLnCraPGbU5VpHotlpyE9pEvUbnQ,METROOOOOOOOO,5449,1711485059102,551
9sXiQNthwSQBnJaWbvIrixgwajkJoryokHPPK63VOtUm7hw,gQwA0vmgxFyPEd5iCVQY4DtFyLEgXswXat4EdI9NRx0UGq0,avW8BZTi9HCQIiloW2teMJKzyx2yDpkW1qwE3K4lf8k3N_ofME21n9iEgfwoLZAytOAWrraCevh0iA,TOPIrrelevant,691,1711469728144,809
fvFjZocLsvd2uQxqaaG_H62iS508YXEcQT1qtHDN05Bw2lqFjCrWyGBZWw,eOF_U8sP9EfqgxQ2sxBvfpAMcef99cYQ53uzK1E8SMFT-yiVHUJccT1b,zW8xM65AQTs0vhu8vViLxBVkELwrE5V8o1N5SQ9PCp33cLqGn4DI1nt9MV-fQnySAERqr-Hi1YJfDw,zyb,6446,1711412666000,219
lar-Rsn8MetHL-4ObGNhnegDAZIzhvoawcY9D-w0kbhjPpM,DC7xE4sbVDV6cV8j2mtYCQho78g-uj_9ZiwruDAsXPMOR50,U2TIPTBXxTn8gQoYPERPLnvwGXwAyWA9TfwSETi3RdbcnGtScrQ7ubBJGam8fIKxr0kuhxznS8KO3w,dopaminefarmer69,26,1711470923351,586
vxWhiH0jGhblQ6B_3-ewRw8Z-wZohCmHIr8C6mefUdZB1UJkjZCFrIRLgg,PlfJ5ze3hfOIbbgA3Br0d9M5AxTFe1m2_Vy7D7Y7sXAnWTeu3lyQBU7l,0MUcgQlKQ5DqAr0Nn1a9x8MgHxIjIFcFje_1bqtSAwdc8oNRlA1hyeBV_DiFZDiU3B9teT7_NVFGiA,,6502,1711458844952,57
CcvbvGy8Q6ocnSkI1tIlGD6Xku45l7JpinMuTkVyhLl8jrQ,3BafSitKEFZe9MzhsyVXKQ8etQ1-XKM_pGHBZMEXir0U4w,hKCYme3uXL9fim66tGRpRItx7-ny0xKXF7hStAAiKzT0kwLusTYAOauPZxOvi-l6QGBHaKu5HQP9WQ,Boukada,539,1711404067288,749
